=== Starting Run 1/5 ===
[I 2025-11-13 19:33:29,388] A new study created in memory with name: no-name-21179eed-3aca-4cfe-af20-4f016a8bacd1
[I 2025-11-13 19:41:26,807] Trial 25 finished with value: 0.784 and parameters: {'epsilon': 0.019366957870297075, 'learning_rate': 0.678835532939891}. Best is trial 6 with value: 0.795.
[I 2025-11-13 19:41:32,922] Trial 26 finished with value: 0.7949999999999999 and parameters: {'epsilon': 0.21162811600005904, 'learning_rate': 0.2655466593722262}. Best is trial 6 with value: 0.795.
[I 2025-11-13 19:41:39,030] Trial 27 finished with value: 0.78 and parameters: {'epsilon': 0.4915731592803383, 'learning_rate': 0.053362545117080384}. Best is trial 6 with value: 0.795.
[I 2025-11-13 19:41:45,223] Trial 28 finished with value: 0.777 and parameters: {'epsilon': 0.5741176054920131, 'learning_rate': 0.14672857490581015}. Best is trial 6 with value: 0.795.
[I 2025-11-13 19:41:51,862] Trial 29 finished with value: 0.798 and parameters: {'epsilon': 0.5893055369032842, 'learning_rate': 0.6997583600209312}. Best is trial 29 with value: 0.798.
[I 2025-11-13 19:41:58,354] Trial 30 finished with value: 0.781 and parameters: {'epsilon': 0.10233442882782584, 'learning_rate': 0.4140559878195683}. Best is trial 29 with value: 0.798.
[I 2025-11-13 19:42:05,535] Trial 31 finished with value: 0.768 and parameters: {'epsilon': 0.6944001577277451, 'learning_rate': 0.41417926952690265}. Best is trial 29 with value: 0.798.
[I 2025-11-13 19:42:11,566] Trial 32 finished with value: 0.775 and parameters: {'epsilon': 0.04995345894608716, 'learning_rate': 0.5358964059155116}. Best is trial 29 with value: 0.798.
[I 2025-11-13 19:42:17,825] Trial 33 finished with value: 0.787 and parameters: {'epsilon': 0.6637946452197888, 'learning_rate': 0.5148891120583086}. Best is trial 29 with value: 0.798.
[I 2025-11-13 19:42:24,580] Trial 34 finished with value: 0.782 and parameters: {'epsilon': 0.9445947559908133, 'learning_rate': 0.5865550405019929}. Best is trial 29 with value: 0.798.
[I 2025-11-13 19:42:30,839] Trial 35 finished with value: 0.794 and parameters: {'epsilon': 0.9034019152878835, 'learning_rate': 0.13747470414623753}. Best is trial 29 with value: 0.798.
[I 2025-11-13 19:42:36,982] Trial 36 finished with value: 0.776 and parameters: {'epsilon': 0.13927634725075855, 'learning_rate': 0.8073912887095238}. Best is trial 29 with value: 0.798.
[I 2025-11-13 19:42:43,515] Trial 37 finished with value: 0.7729999999999999 and parameters: {'epsilon': 0.3976768369855336, 'learning_rate': 0.16535419711693278}. Best is trial 29 with value: 0.798.
[I 2025-11-13 19:42:49,858] Trial 38 finished with value: 0.782 and parameters: {'epsilon': 0.9275085803960339, 'learning_rate': 0.34776585974550656}. Best is trial 29 with value: 0.798.
[I 2025-11-13 19:42:56,864] Trial 39 finished with value: 0.786 and parameters: {'epsilon': 0.7508121031361555, 'learning_rate': 0.7259979853504515}. Best is trial 29 with value: 0.798.
[I 2025-11-13 19:43:03,162] Trial 40 finished with value: 0.7859999999999999 and parameters: {'epsilon': 0.8833060912058098, 'learning_rate': 0.6236722070556089}. Best is trial 29 with value: 0.798.
[I 2025-11-13 19:43:09,568] Trial 41 finished with value: 0.784 and parameters: {'epsilon': 0.7509424340273372, 'learning_rate': 0.34889834197784253}. Best is trial 29 with value: 0.798.
[I 2025-11-13 19:43:15,894] Trial 42 finished with value: 0.767 and parameters: {'epsilon': 0.2699278917650261, 'learning_rate': 0.8958862181960668}. Best is trial 29 with value: 0.798.
[I 2025-11-13 19:43:22,118] Trial 43 finished with value: 0.786 and parameters: {'epsilon': 0.4280911898712949, 'learning_rate': 0.9648400471483856}. Best is trial 29 with value: 0.798.
[I 2025-11-13 19:43:28,405] Trial 44 finished with value: 0.7889999999999999 and parameters: {'epsilon': 0.6634414978184481, 'learning_rate': 0.6216957202091218}. Best is trial 29 with value: 0.798.
[I 2025-11-13 19:43:34,426] Trial 45 finished with value: 0.791 and parameters: {'epsilon': 0.11474597295337519, 'learning_rate': 0.9494892587070712}. Best is trial 29 with value: 0.798.
[I 2025-11-13 19:43:40,977] Trial 46 finished with value: 0.785 and parameters: {'epsilon': 0.4499121334799405, 'learning_rate': 0.5783896143871318}. Best is trial 29 with value: 0.798.
[I 2025-11-13 19:43:47,455] Trial 47 finished with value: 0.7699999999999999 and parameters: {'epsilon': 0.40813680276128117, 'learning_rate': 0.2370269802430277}. Best is trial 29 with value: 0.798.
[I 2025-11-13 19:43:53,968] Trial 48 finished with value: 0.7790000000000001 and parameters: {'epsilon': 0.9033795205622538, 'learning_rate': 0.5736794866722859}. Best is trial 29 with value: 0.798.
[I 2025-11-13 19:44:00,181] Trial 49 finished with value: 0.769 and parameters: {'epsilon': 0.00287032703115897, 'learning_rate': 0.6171449136207239}. Best is trial 29 with value: 0.798.
Run 2 completed:
  Best value: 0.7980
  Best params: {'epsilon': 0.5893055369032842, 'learning_rate': 0.6997583600209312}

=== Starting Run 3/5 ===
[I 2025-11-13 19:44:00,182] A new study created in memory with name: no-name-3be12f76-2b7b-4818-9e3a-b76796a80ad2
[I 2025-11-13 19:59:05,110] Trial 0 finished with value: 0.767 and parameters: {'epsilon': 0.43599490214200376, 'learning_rate': 0.025926231827891333}. Best is trial 0 with value: 0.767.
[I 2025-11-13 19:59:11,565] Trial 1 finished with value: 0.773 and parameters: {'epsilon': 0.5496624778787091, 'learning_rate': 0.4353223926182769}. Best is trial 1 with value: 0.773.
[I 2025-11-13 19:59:17,962] Trial 2 finished with value: 0.762 and parameters: {'epsilon': 0.42036780208748903, 'learning_rate': 0.3303348210038741}. Best is trial 1 with value: 0.773.
[I 2025-11-13 19:59:23,935] Trial 3 finished with value: 0.771 and parameters: {'epsilon': 0.2046486340378425, 'learning_rate': 0.6192709663506637}. Best is trial 1 with value: 0.773.
[I 2025-11-13 19:59:30,134] Trial 4 finished with value: 0.78 and parameters: {'epsilon': 0.29965467367452314, 'learning_rate': 0.26682727510286663}. Best is trial 4 with value: 0.78.
[I 2025-11-13 19:59:36,290] Trial 5 finished with value: 0.779 and parameters: {'epsilon': 0.6211338327692949, 'learning_rate': 0.5291420942770391}. Best is trial 4 with value: 0.78.
[I 2025-11-13 19:59:42,265] Trial 6 finished with value: 0.783 and parameters: {'epsilon': 0.13457994534493356, 'learning_rate': 0.5135781212657464}. Best is trial 6 with value: 0.783.
[I 2025-11-13 20:14:47,019] Trial 7 finished with value: 0.774 and parameters: {'epsilon': 0.18443986564691528, 'learning_rate': 0.7853351478166735}. Best is trial 6 with value: 0.783.
[I 2025-11-13 20:14:53,623] Trial 8 finished with value: 0.774 and parameters: {'epsilon': 0.8539752926394888, 'learning_rate': 0.4942368373819278}. Best is trial 6 with value: 0.783.
[I 2025-11-13 20:15:00,083] Trial 9 finished with value: 0.779 and parameters: {'epsilon': 0.846561485357468, 'learning_rate': 0.079645477009061}. Best is trial 6 with value: 0.783.
[I 2025-11-13 20:15:05,970] Trial 10 finished with value: 0.773 and parameters: {'epsilon': 0.505246090121704, 'learning_rate': 0.06528650438687811}. Best is trial 6 with value: 0.783.
[I 2025-11-13 20:15:12,363] Trial 11 finished with value: 0.78 and parameters: {'epsilon': 0.42812232759738944, 'learning_rate': 0.09653091566061256}. Best is trial 6 with value: 0.783.
[I 2025-11-13 20:15:18,192] Trial 12 finished with value: 0.7949999999999999 and parameters: {'epsilon': 0.12715997170127746, 'learning_rate': 0.5967453089785958}. Best is trial 12 with value: 0.7949999999999999.
[I 2025-11-13 20:15:24,226] Trial 13 finished with value: 0.776 and parameters: {'epsilon': 0.22601200060423587, 'learning_rate': 0.10694568430998297}. Best is trial 12 with value: 0.7949999999999999.
[I 2025-11-13 20:15:30,131] Trial 14 finished with value: 0.775 and parameters: {'epsilon': 0.2203062070705597, 'learning_rate': 0.34982628500329926}. Best is trial 12 with value: 0.7949999999999999.
[I 2025-11-13 20:15:36,522] Trial 15 finished with value: 0.788 and parameters: {'epsilon': 0.46778748458230024, 'learning_rate': 0.20174322626496533}. Best is trial 12 with value: 0.7949999999999999.
[I 2025-11-13 20:15:43,205] Trial 16 finished with value: 0.8020000000000002 and parameters: {'epsilon': 0.6404067252149148, 'learning_rate': 0.48306983555175165}. Best is trial 16 with value: 0.8020000000000002.
[I 2025-11-13 20:15:49,707] Trial 17 finished with value: 0.7790000000000001 and parameters: {'epsilon': 0.5052367200185491, 'learning_rate': 0.3868926511185593}. Best is trial 16 with value: 0.8020000000000002.
[I 2025-11-13 20:15:56,373] Trial 18 finished with value: 0.7859999999999999 and parameters: {'epsilon': 0.7936374544415771, 'learning_rate': 0.5800041788778066}. Best is trial 16 with value: 0.8020000000000002.
[I 2025-11-13 20:16:02,951] Trial 19 finished with value: 0.783 and parameters: {'epsilon': 0.16229859850231387, 'learning_rate': 0.7007523466071562}. Best is trial 16 with value: 0.8020000000000002.
[I 2025-11-13 20:16:09,075] Trial 20 finished with value: 0.775 and parameters: {'epsilon': 0.9645510800892552, 'learning_rate': 0.5000083611702167}. Best is trial 16 with value: 0.8020000000000002.
[I 2025-11-13 20:16:15,563] Trial 21 finished with value: 0.7949999999999999 and parameters: {'epsilon': 0.8895200639461449, 'learning_rate': 0.34161365267110966}. Best is trial 16 with value: 0.8020000000000002.
[I 2025-11-13 20:16:21,534] Trial 22 finished with value: 0.792 and parameters: {'epsilon': 0.5671441276277093, 'learning_rate': 0.42754596329611005}. Best is trial 16 with value: 0.8020000000000002.
[I 2025-11-13 20:16:27,491] Trial 23 finished with value: 0.761 and parameters: {'epsilon': 0.436747263026799, 'learning_rate': 0.7765591849971003}. Best is trial 16 with value: 0.8020000000000002.
[I 2025-11-13 20:16:33,656] Trial 24 finished with value: 0.778 and parameters: {'epsilon': 0.5356041734976563, 'learning_rate': 0.9537422269448667}. Best is trial 16 with value: 0.8020000000000002.
[I 2025-11-13 20:16:39,664] Trial 25 finished with value: 0.7869999999999999 and parameters: {'epsilon': 0.5442081601481021, 'learning_rate': 0.0820949222750248}. Best is trial 16 with value: 0.8020000000000002.
[I 2025-11-13 20:16:45,906] Trial 26 finished with value: 0.78 and parameters: {'epsilon': 0.3663424016750204, 'learning_rate': 0.8508505040045017}. Best is trial 16 with value: 0.8020000000000002.
[I 2025-11-13 20:16:51,882] Trial 27 finished with value: 0.7699999999999999 and parameters: {'epsilon': 0.4062750430479508, 'learning_rate': 0.02720236589484959}. Best is trial 16 with value: 0.8020000000000002.
[I 2025-11-13 20:16:57,674] Trial 28 finished with value: 0.782 and parameters: {'epsilon': 0.24717723899735333, 'learning_rate': 0.06714437073695467}. Best is trial 16 with value: 0.8020000000000002.
[I 2025-11-13 20:17:04,059] Trial 29 finished with value: 0.771 and parameters: {'epsilon': 0.9938520114212729, 'learning_rate': 0.9705803133771735}. Best is trial 16 with value: 0.8020000000000002.
[I 2025-11-13 20:17:10,732] Trial 30 finished with value: 0.789 and parameters: {'epsilon': 0.8002583511325868, 'learning_rate': 0.6018171214054674}. Best is trial 16 with value: 0.8020000000000002.
[I 2025-11-13 20:17:16,766] Trial 31 finished with value: 0.779 and parameters: {'epsilon': 0.7649598604516815, 'learning_rate': 0.16922544658417793}. Best is trial 16 with value: 0.8020000000000002.
[I 2025-11-13 20:17:23,756] Trial 32 finished with value: 0.7770000000000001 and parameters: {'epsilon': 0.2930232318194398, 'learning_rate': 0.5240668753003642}. Best is trial 16 with value: 0.8020000000000002.
[I 2025-11-13 20:17:30,091] Trial 33 finished with value: 0.786 and parameters: {'epsilon': 0.3566242811227589, 'learning_rate': 0.04567896524540005}. Best is trial 16 with value: 0.8020000000000002.
[I 2025-11-13 20:17:36,982] Trial 34 finished with value: 0.778 and parameters: {'epsilon': 0.9831534453572127, 'learning_rate': 0.4413549193548467}. Best is trial 16 with value: 0.8020000000000002.
[I 2025-11-13 20:17:43,117] Trial 35 finished with value: 0.772 and parameters: {'epsilon': 0.5040004393791526, 'learning_rate': 0.32354131753469884}. Best is trial 16 with value: 0.8020000000000002.
[I 2025-11-13 20:17:48,881] Trial 36 finished with value: 0.775 and parameters: {'epsilon': 0.25974475274713704, 'learning_rate': 0.3868898853207624}. Best is trial 16 with value: 0.8020000000000002.
[I 2025-11-13 20:17:55,378] Trial 37 finished with value: 0.792 and parameters: {'epsilon': 0.8320168996345009, 'learning_rate': 0.7367470562871129}. Best is trial 16 with value: 0.8020000000000002.
[I 2025-11-13 20:18:03,252] Trial 38 finished with value: 0.7699999999999999 and parameters: {'epsilon': 0.37921056694163746, 'learning_rate': 0.01301733669455063}. Best is trial 16 with value: 0.8020000000000002.
[I 2025-11-13 20:18:09,668] Trial 39 finished with value: 0.79 and parameters: {'epsilon': 0.7974049390325936, 'learning_rate': 0.2693887975963012}. Best is trial 16 with value: 0.8020000000000002.
[I 2025-11-13 20:18:17,852] Trial 40 finished with value: 0.7949999999999999 and parameters: {'epsilon': 0.5826848885290346, 'learning_rate': 0.025550941849692754}. Best is trial 16 with value: 0.8020000000000002.
[I 2025-11-13 20:18:24,763] Trial 41 finished with value: 0.7750000000000001 and parameters: {'epsilon': 0.6622020192683258, 'learning_rate': 0.3875234258732815}. Best is trial 16 with value: 0.8020000000000002.
[I 2025-11-13 20:18:31,762] Trial 42 finished with value: 0.78 and parameters: {'epsilon': 0.49707379873451263, 'learning_rate': 0.4149058373746872}. Best is trial 16 with value: 0.8020000000000002.
